,일자,법인,품목,품종,단위,등급,경락,출하지,친환경 구분
970,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 광주시,일반
971,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 양평군,일반
972,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"19,000",경기 양평군,일반
973,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"17,300",경기 양평군,일반
974,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"29,700",경기 양평군,일반
975,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"28,400",경기 양평군,일반
976,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"26,800",경기 양평군,일반
977,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 양평군,일반
978,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"21,800",경기 여주시,일반
979,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"28,600",경기 여주시,일반
980,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"21,800",경기 여주시,일반
981,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"27,700",경기 여주시,일반
982,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 여주시,일반
983,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 여주시,일반
984,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"15,500",경기 여주시,일반
985,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"12,900",경기 여주시,일반
986,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"22,500",경기 이천시,일반
987,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"23,900",경기 하남시,일반
988,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"23,500",대구 동구,일반
989,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"20,000",대구 동구,일반
990,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"27,000",대구 동구,일반
991,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"22,300",대구 동구,일반
992,2018.11.19,동화청과,기타양채,바실,1kg,특(1등),"27,000",충남 논산시,일반
993,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"22,200",경기 성남시,일반
994,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"33,500",경기 안성시,일반
995,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"28,800",경기 양평군,일반
996,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 양평군,일반
997,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"22,500",경기 양평군,일반
998,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"21,300",경기 양평군,일반
999,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"23,900",경기 양평군,일반
1000,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"23,900",경기 양평군,일반
1001,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 양평군,일반
1002,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"23,300",경기 양평군,일반
1003,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"38,500",경기 여주시,일반
1004,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"25,100",경기 여주시,일반
1005,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 여주시,일반
1006,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"28,500",경기 여주시,일반
1007,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"35,900",경기 여주시,일반
1008,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 여주시,일반
1009,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 여주시,일반
1010,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"30,500",경기 이천시,일반
1011,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 이천시,일반
1012,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 이천시,일반
1013,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 이천시,일반
1014,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 이천시,일반
1015,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"29,700",경기 이천시,일반
1016,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"29,100",경기 이천시,일반
1017,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 하남시,일반
1018,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"12,500",경남 밀양시,일반
1019,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"22,500",대구 동구,일반
1020,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"36,500",충남 논산시,일반
1021,2018.11.20,동화청과,기타양채,바실,1kg,특(1등),"35,800",충남 논산시,일반
1022,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 안성시,일반
1023,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"7,500",경기 양평군,일반
1024,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"12,000",경기 양평군,일반
1025,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"12,000",경기 양평군,일반
1026,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 양평군,일반
1027,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"10,800",경기 양평군,일반
1028,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 양평군,일반
1029,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 양평군,일반
1030,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"14,600",경기 양평군,일반
1031,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 양평군,일반
1032,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"12,500",경기 양평군,일반
1033,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"34,500",경기 여주시,일반
1034,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"33,000",경기 여주시,일반
1035,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 여주시,일반
1036,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 여주시,일반
1037,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"10,700",경기 여주시,일반
1038,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"10,100",경기 여주시,일반
1039,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 여주시,일반
1040,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 여주시,일반
1041,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"5,900",경기 여주시,일반
1042,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"26,900",경기 이천시,일반
1043,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 이천시,일반
1044,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"25,600",경기 이천시,일반
1045,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"25,600",경기 이천시,일반
1046,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"20,300",경기 이천시,일반
1047,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"20,100",경기 이천시,일반
1048,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 하남시,일반
1049,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"5,500",경남 밀양시,일반
1050,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"11,900",대구 동구,일반
1051,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"21,000",대구 동구,일반
1052,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"7,600",대구 동구,일반
1053,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"8,200",대구 동구,일반
1054,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"27,700",충남 논산시,일반
1055,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"28,800",충남 논산시,일반
1056,2018.11.21,동화청과,기타양채,바실,1kg,특(1등),"4,600",충남 논산시,일반
1057,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"16,900",경기 안성시,일반
1058,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"12,000",경기 안성시,일반
1059,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"12,000",경기 안성시,일반
1060,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"11,100",경기 양평군,일반
1061,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 양평군,일반
1062,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 양평군,일반
1063,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"14,500",경기 양평군,일반
1064,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"14,400",경기 양평군,일반
1065,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 양평군,일반
1066,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,000",경기 양평군,일반
1067,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"18,800",경기 여주시,일반
1068,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"10,300",경기 여주시,일반
1069,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"10,300",경기 여주시,일반
1070,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"10,100",경기 여주시,일반
1071,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,300",경기 여주시,일반
1072,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"12,000",경기 여주시,일반
1073,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 여주시,일반
1074,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 여주시,일반
1075,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"11,600",경기 여주시,일반
1076,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"11,600",경기 여주시,일반
1077,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"15,000",경기 이천시,일반
1078,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"9,900",경기 이천시,일반
1079,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"9,500",경기 이천시,일반
1080,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 이천시,일반
1081,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"12,500",경기 이천시,일반
1082,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"12,500",경기 이천시,일반
1083,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 하남시,일반
1084,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"3,900",경남 밀양시,일반
1085,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,500",대구 동구,일반
1086,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"9,500",대구 동구,일반
1087,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"19,500",대구 동구,일반
1088,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,900",충남 논산시,일반
1089,2018.11.22,동화청과,기타양채,바실,1kg,특(1등),"13,000",충남 논산시,일반
1090,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"23,000",경기 안성시,일반
1091,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 안성시,일반
1092,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 안성시,일반
1093,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"16,500",경기 양평군,일반
1094,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 양평군,일반
1095,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"9,600",경기 양평군,일반
1096,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 양평군,일반
1097,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 양평군,일반
1098,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 양평군,일반
1099,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 양평군,일반
1100,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 양평군,일반
1101,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 양평군,일반
1102,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 양평군,일반
1103,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 여주시,일반
1104,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"9,900",경기 여주시,일반
1105,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"9,700",경기 여주시,일반
1106,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 여주시,일반
1107,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 여주시,일반
1108,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 여주시,일반
1109,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"8,600",경기 여주시,일반
1110,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"9,700",경기 여주시,일반
1111,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"23,000",경기 이천시,일반
1112,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 이천시,일반
1113,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 이천시,일반
1114,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"11,100",경기 하남시,일반
1115,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"11,100",경기 하남시,일반
1116,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"8,600",대구 동구,일반
1117,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"15,500",대구 동구,일반
1118,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"24,000",충남 논산시,일반
1119,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"21,800",충남 논산시,일반
1120,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"9,500",충남 논산시,일반
1121,2018.11.23,동화청과,기타양채,바실,1kg,특(1등),"18,900",충남 논산시,일반
1122,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 광명시,일반
1123,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"15,600",경기 성남시,일반
1124,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 성남시,일반
1125,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"16,900",경기 안성시,일반
1126,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 양평군,일반
1127,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"9,500",경기 양평군,일반
1128,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"9,600",경기 양평군,일반
1129,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"10,900",경기 양평군,일반
1130,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"10,900",경기 양평군,일반
1131,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 양평군,일반
1132,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 여주시,일반
1133,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 여주시,일반
1134,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"7,200",경기 여주시,일반
1135,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"9,000",경기 여주시,일반
1136,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"17,400",경기 이천시,일반
1137,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 이천시,일반
1138,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"12,900",경기 이천시,일반
1139,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"11,900",경기 이천시,일반
1140,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"7,900",경기 하남시,일반
1141,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"8,600",대구 동구,일반
1142,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"13,500",충남 논산시,일반
1143,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"12,900",충남 논산시,일반
1144,2018.11.24,동화청과,기타양채,바실,1kg,특(1등),"15,500",충남 논산시,일반
1145,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"27,700",경기 광주시,일반
1146,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"26,600",경기 광주시,일반
1147,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 광주시,일반
1148,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 안성시,일반
1149,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 안성시,일반
1150,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"23,600",경기 양평군,일반
1151,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"23,600",경기 양평군,일반
1152,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"22,600",경기 양평군,일반
1153,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"21,100",경기 양평군,일반
1154,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"19,800",경기 양평군,일반
1155,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 여주시,일반
1156,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"13,600",경기 여주시,일반
1157,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 여주시,일반
1158,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"14,100",경기 여주시,일반
1159,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"21,500",경기 여주시,일반
1160,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 이천시,일반
1161,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"20,500",경기 이천시,일반
1162,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"21,000",경기 이천시,일반
1163,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 이천시,일반
1164,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"26,500",충남 논산시,일반
1165,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"11,900",충남 논산시,일반
1166,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"28,900",충남 논산시,일반
1167,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"26,600",충남 논산시,일반
1168,2018.11.26,동화청과,기타양채,바실,1kg,특(1등),"25,000",충남 논산시,일반
1169,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 안성시,일반
1170,2018.11.27,서울청과,기타양채,바실,1kg,특(1등),"9,000",경기 양평군,일반
1171,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"45,900",경기 여주시,일반
1172,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 여주시,일반
1173,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"25,000",경기 여주시,일반
1174,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"18,000",경기 여주시,일반
1175,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 여주시,일반
1176,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 여주시,일반
1177,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"26,000",경기 이천시,일반
1178,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"24,500",경기 이천시,일반
1179,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"43,900",경기 이천시,일반
1180,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"42,200",경기 이천시,일반
1181,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 이천시,일반
1182,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 파주시,일반
1183,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"21,100",경기 하남시,일반
1184,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"38,500",대구 동구,일반
1185,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"51,200",충남 논산시,일반
1186,2018.11.27,동화청과,기타양채,바실,0.5kg,특(1등),"28,900",충남 논산시,일반
1187,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"48,800",충남 논산시,일반
1188,2018.11.27,동화청과,기타양채,바실,1kg,특(1등),"46,800",충남 논산시,일반
1189,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"42,300",경기 광명시,일반
1190,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"55,500",경기 성남시,일반
1191,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"51,100",경기 성남시,일반
1192,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"57,400",경기 안성시,일반
1193,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"27,900",경기 양평군,일반
1194,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 양평군,일반
1195,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"45,600",경기 양평군,일반
1196,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"36,900",경기 양평군,일반
1197,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 양평군,일반
1198,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"62,900",경기 여주시,일반
1199,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 여주시,일반
1200,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 여주시,일반
1201,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"59,000",경기 이천시,일반
1202,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"63,000",경기 이천시,일반
1203,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"60,000",경기 이천시,일반
1204,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"58,800",경기 이천시,일반
1205,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"55,100",경기 이천시,일반
1206,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"20,000",경기 하남시,일반
1207,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"25,500",대구 동구,일반
1208,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"54,800",대구 동구,일반
1209,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"55,500",충남 논산시,일반
1210,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"25,500",충남 논산시,일반
1211,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"43,800",충남 논산시,일반
1212,2018.11.28,동화청과,기타양채,바실,1kg,특(1등),"50,000",충남 논산시,일반
1213,2018.11.28,동화청과,기타양채,바실,0.56kg,특(1등),"20,100",충남 논산시,일반
1214,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 광명시,일반
1215,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"41,500",경기 성남시,일반
1216,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 안성시,일반
1217,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"25,900",경기 양평군,일반
1218,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"29,700",경기 양평군,일반
1219,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"35,500",경기 양평군,일반
1220,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 양평군,일반
1221,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 양평군,일반
1222,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"23,300",경기 여주시,일반
1223,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"22,200",경기 여주시,일반
1224,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"32,800",경기 여주시,일반
1225,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 여주시,일반
1226,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"32,900",경기 여주시,일반
1227,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"29,600",경기 여주시,일반
1228,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"33,300",경기 여주시,일반
1229,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"29,700",경기 여주시,일반
1230,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"18,000",경기 여주시,일반
1231,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"38,900",경기 이천시,일반
1232,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"53,000",경기 이천시,일반
1233,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"42,000",경기 이천시,일반
1234,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"40,100",경기 이천시,일반
1235,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"43,500",경기 이천시,일반
1236,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"42,500",경기 이천시,일반
1237,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"38,500",경남 밀양시,일반
1238,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"28,800",대구 동구,일반
1239,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"48,000",대구 동구,일반
1240,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"28,800",충남 논산시,일반
1241,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"9,500",충남 논산시,일반
1242,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"18,800",충남 논산시,일반
1243,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"43,800",충남 논산시,일반
1244,2018.11.29,동화청과,기타양채,바실,1kg,특(1등),"37,000",충남 논산시,일반
1245,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"48,800",경기 광명시,일반
1246,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"37,900",경기 안성시,일반
1247,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"11,000",경기 양평군,일반
1248,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"21,000",경기 양평군,일반
1249,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"18,500",경기 양평군,일반
1250,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"16,000",경기 양평군,일반
1251,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 여주시,일반
1252,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 여주시,일반
1253,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 여주시,일반
1254,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"15,500",경기 여주시,일반
1255,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"24,500",경기 이천시,일반
1256,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"24,500",경기 이천시,일반
1257,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"23,300",경기 이천시,일반
1258,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"54,500",경기 이천시,일반
1259,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"48,800",경기 이천시,일반
1260,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"46,100",경기 이천시,일반
1261,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"55,000",경기 이천시,일반
1262,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"50,000",경기 이천시,일반
1263,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 하남시,일반
1264,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"14,000",경남 밀양시,일반
1265,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"2,000",경남 밀양시,일반
1266,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"18,800",대구 동구,일반
1267,2018.11.30,동화청과,기타양채,바실,1kg,특(1등),"15,900",대구 동구,일반
